일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2010/12/08,"1,066,000","1,162,000","1,064,000","1,141,000",▲,"63,000","+5.84","19,919","22,177","0.04","-2,097","3,382","-832","-968","-1,234","41.87"
2010/12/07,"1,078,000","1,089,000","1,073,000","1,078,000",▲,"5,000","+0.47","4,619","4,974","0.04","88","-430","1,098","1,416","-260","41.89"
2010/12/06,"1,065,000","1,074,000","1,060,000","1,073,000",▲,"3,000","+0.28","3,777","4,026","0.04","80","-1,268","1,044","1,298","242","41.87"
2010/12/03,"1,079,000","1,086,000","1,070,000","1,070,000",▼,"-9,000","-0.83","5,727","6,168","0.04","-360","-1,336","1,853","814","400","41.85"
2010/12/02,"1,069,000","1,083,000","1,067,000","1,079,000",▲,"6,000","+0.56","7,801","8,370","0.03","240","-1,602","2,058","683","-808","41.82"
2010/12/01,"1,094,000","1,094,000","1,068,000","1,073,000",▼,"-13,000","-1.20","9,858","10,638","0.04","963","-1,779","1,329","1,916","-4,444","41.78"
2010/11/30,"1,072,000","1,096,000","1,070,000","1,086,000",▲,"15,000","+1.40","13,818","15,009","0.04","-1,483","-388","1,996","2,128","-6,264","41.76"
2010/11/29,"1,094,000","1,104,000","1,058,000","1,071,000",▼,"-17,000","-1.56","12,603","13,593","0.04","362","-3,314","3,115","-2,163","-1,201","41.73"
2010/11/26,"1,080,000","1,095,000","1,080,000","1,088,000",▲,"11,000","+1.02","10,503","11,435","0.04","-2,560","-4,368","5,305","2,650","1,712","41.67"
2010/11/25,"1,065,000","1,089,000","1,065,000","1,077,000",▲,"2,000","+0.19","9,721","10,472","0.04","-657","-4,446","4,691","2,517","-1,296","41.58"
2010/11/24,"1,084,000","1,084,000","1,060,000","1,075,000",▼,"-18,000","-1.65","13,728","14,729","0.05","-891","635","606","3,096","-2,850","41.50"
2010/11/23,"1,083,000","1,095,000","1,082,000","1,093,000",▲,"4,000","+0.37","7,363","8,017","0.05","-857","-844","2,992","2,123","-72","41.49"
2010/11/22,"1,081,000","1,095,000","1,075,000","1,089,000",▲,"9,000","+0.83","12,594","13,714","0.05","-2,334","-2,903","5,348","1,155","366","41.44"
2010/11/19,"1,082,000","1,082,000","1,071,000","1,080,000",▲,"3,000","+0.28","9,871","10,621","0.05","-194","-2,507","3,832","1,694","-1,751","41.35"
2010/11/18,"1,065,000","1,084,000","1,063,000","1,077,000",▲,"18,000","+1.70","13,328","14,348","0.05","-1,986","-326","1,890","-2,826","680","41.28"
2010/11/17,"1,065,000","1,065,000","1,056,000","1,059,000",▼,"-16,000","-1.49","11,909","12,614","0.06","-76","-2,183","2,985","-1,539","-6,250","41.25"
2010/11/16,"1,060,000","1,075,000","1,055,000","1,075,000",▲,"10,000","+0.94","10,360","11,047","0.06","-1,212","-945","3,456","1,252","-5,613","41.20"
2010/11/15,"1,050,000","1,074,000","1,050,000","1,065,000",▲,"15,000","+1.43","8,051","8,600","0.07","-1,995","-38","2,368","3,909","-196","41.14"
2010/11/12,"1,039,000","1,064,000","1,035,000","1,050,000",▲,"39,000","+3.86","38,208","40,304","0.07","-6,617","-23,671","30,458","6,121","2,469","41.10"
2010/11/11,"1,055,000","1,069,000","1,011,000","1,011,000",▼,"-45,000","-4.26","19,192","19,674","0.07","2,805","3,458","-7,451","-6,964","-4,426","40.58"
2010/11/10,"1,049,000","1,056,000","1,039,000","1,056,000",▲,"7,000","+0.67","14,076","14,696","0.07","119","-5,351","6,003","1,384","1,418","40.71"
2010/11/09,"1,071,000","1,071,000","1,048,000","1,049,000",▼,"-1,000","-0.10","9,562","10,110","0.05","-271","-2,597","4,918","5,264","856","40.60"
2010/11/08,"1,060,000","1,068,000","1,030,000","1,050,000",▼,"-12,000","-1.13","13,280","13,829","0.06","2,279","-5,397","3,641","4,006","-897","40.52"
2010/11/05,"1,071,000","1,093,000","1,060,000","1,062,000",▼,"-8,000","-0.75","12,665","13,541","0.05","-589","-5,795","5,576","5,665","1,167","40.46"
2010/11/04,"1,080,000","1,095,000","1,057,000","1,070,000",▼,"-19,000","-1.74","12,440","13,238","0.08","834","-2,827","3,425","5,765","-963","40.36"
2010/11/03,"1,078,000","1,095,000","1,075,000","1,089,000",▲,"22,000","+2.06","23,892","26,027","0.09","-6,916","-5,606","12,075","8,010","1,173","40.30"
2010/11/02,"1,036,000","1,068,000","1,030,000","1,067,000",▲,"12,000","+1.14","26,482","27,976","0.11","-7,518","-4,654","12,634","12,619","-2,041","40.10"
2010/11/01,"1,040,000","1,057,000","1,022,000","1,055,000",▲,"15,000","+1.44","26,100","27,378","0.15","-5,400","-2,795","6,917","10,606","-5,769","39.88"
2010/10/29,"1,000,000","1,048,000","996,000","1,040,000",▲,"50,000","+5.05","52,475","53,587","0.16","-13,598","-2,100","15,906","12,967","-4,730","39.76"
2010/10/28,"973,000","995,000","967,000","990,000",▲,"17,000","+1.75","39,129","38,577","0.16","-4,079","10,689","-6,604","2,565","826","39.49"
2010/10/27,"962,000","973,000","961,000","973,000",▲,"8,000","+0.83","12,692","12,269","0.16","184","175","592","835","-79","39.60"
2010/10/26,"983,000","983,000","959,000","965,000",▼,"-20,000","-2.03","19,010","18,374","0.16","5,738","-10,329","5,450","408","232","39.59"
2010/10/25,"973,000","989,000","968,000","985,000",▲,"19,000","+1.97","20,587","20,212","0.14","-224","-293","-331","3,219","2,084","39.50"
2010/10/22,"982,000","992,000","957,000","966,000",▼,"-19,000","-1.93","20,284","19,653","0.14","5,268","1,853","-7,618","-1,176","3,012","39.51"
2010/10/21,"1,005,000","1,006,000","970,000","985,000",▼,"-8,000","-0.81","16,547","16,179","0.14","2,777","524","-2,708","-4,281","1,688","39.64"
2010/10/20,"1,005,000","1,005,000","980,000","993,000",▼,"-8,000","-0.80","11,248","11,168","0.14","2,501","-686","-2,003","597","-579","39.68"
2010/10/19,"1,002,000","1,008,000","999,000","1,001,000",▼,"-1,000","-0.10","14,025","14,047","0.15","323","1,132","-772","135","1,019","39.72"
2010/10/18,"1,014,000","1,022,000","998,000","1,002,000",▼,"-11,000","-1.09","11,169","11,260","0.13","1,670","1,099","-1,368","4","-1,345","39.73"
2010/10/15,"1,010,000","1,024,000","1,010,000","1,013,000",▲,"4,000","+0.40","18,076","18,348","0.13","2,158","328","-2,589","6,402","5,271","39.75"
2010/10/14,"1,020,000","1,024,000","1,007,000","1,009,000",▲,"1,000","+0.10","28,686","28,980","0.12","335","1,850","-2,807","-6,445","1,272","39.80"
2010/10/13,"1,007,000","1,020,000","1,000,000","1,008,000",▲,"11,000","+1.10","27,244","27,569","0.10","1,273","4,359","-5,742","3,769","4,240","39.85"
2010/10/12,"1,034,000","1,038,000","997,000","997,000",▼,"-43,000","-4.13","28,021","28,196","0.08","9,034","-2,984","-5,205","-3,072","-879","39.94"
2010/10/11,"1,040,000","1,045,000","1,036,000","1,040,000",▲,"5,000","+0.48","17,105","17,693","0.07","2,167","-974","351","835","1,676","40.03"
2010/10/08,"1,074,000","1,074,000","1,030,000","1,035,000",▼,"-39,000","-3.63","94,641","95,253","0.05","9,237","-71,504","62,847","2,143","1,831","40.03"
2010/10/07,"1,092,000","1,105,000","1,070,000","1,074,000",▼,"-24,000","-2.19","15,319","16,513","0.04","4,469","-4,997","2,829","-1,396","3,388","38.95"
2010/10/06,"1,098,000","1,120,000","1,081,000","1,098,000",▼,"-10,000","-0.90","17,612","19,207","0.04","4,412","-4,615","1,184","1,271","721","38.90"
2010/10/05,"1,099,000","1,113,000","1,076,000","1,108,000",▲,"3,000","+0.27","12,986","14,186","0.04","-539","-264","652","-448","974","38.88"
2010/10/04,"1,131,000","1,137,000","1,088,000","1,105,000",▼,"-32,000","-2.81","22,535","24,785","0.03","5,319","-2,247","-2,886","899","-1,726","38.87"
2010/10/01,"1,146,000","1,155,000","1,132,000","1,137,000",▼,"-9,000","-0.79","8,201","9,372","0.04","593","-662","465","-411","-593","38.92"
2010/09/30,"1,139,000","1,146,000","1,126,000","1,146,000",▲,"7,000","+0.61","10,440","11,849","0.03","976","1,380","-2,646","-6","830","38.91"
2010/09/29,"1,149,000","1,160,000","1,138,000","1,139,000",▼,"-7,000","-0.61","9,919","11,382","0.02","1,968","-154","-2,064","207","3,451","38.96"
2010/09/28,"1,154,000","1,161,000","1,142,000","1,146,000",▼,"-23,000","-1.97","9,637","11,065","0.02","963","636","-604","20","261","38.99"
2010/09/27,"1,165,000","1,179,000","1,136,000","1,169,000",▼,"-10,000","-0.85","11,897","13,705","0.04","785","429","-1,393","552","-2,151","39.01"
2010/09/24,"1,149,000","1,179,000","1,133,000","1,179,000",▲,"44,000","+3.88","13,919","16,203","0.05","-3,041","-4,659","7,999","8,511","3,611","39.03"
2010/09/20,"1,097,000","1,135,000","1,082,000","1,135,000",▲,"56,000","+5.19","12,771","14,249","0.04","-5,629","1,467","4,620","7,735","3,415","38.89"
2010/09/17,"1,102,000","1,112,000","1,076,000","1,079,000",▼,"-27,000","-2.44","23,644","25,583","0.04","3,651","230","-5,831","2,314","3,910","38.81"
2010/09/16,"1,133,000","1,141,000","1,106,000","1,106,000",▼,"-36,000","-3.15","10,724","11,955","0.03","1,284","1,342","-2,825","-1,056","3,029","38.91"
2010/09/15,"1,105,000","1,142,000","1,105,000","1,142,000",▲,"33,000","+2.98","15,505","17,573","0.04","-1,333","-1,701","3,469","5,662","6,650","38.96"
2010/09/14,"1,117,000","1,121,000","1,101,000","1,109,000",▼,"-16,000","-1.42","16,512","18,271","0.04","810","-2,759","2,342","1,962","2,330","38.90"
2010/09/13,"1,132,000","1,146,000","1,120,000","1,125,000",▼,"-10,000","-0.88","9,447","10,683","0.04","-186","175","425","930","2,535","38.86"
2010/09/10,"1,103,000","1,138,000","1,102,000","1,135,000",▲,"34,000","+3.09","18,435","20,709","0.05","-1,160","3,956","-3,348","3,877","3,799","38.85"
2010/09/09,"1,100,000","1,108,000","1,097,000","1,101,000",▲,"1,000","+0.09","20,223","22,292","0.03","2,050","7,144","-9,300","1,317","1,718","38.91"
2010/09/08,"1,118,000","1,119,000","1,085,000","1,100,000",▼,"-11,000","-0.99","18,730","20,566","0.01","2,723","3,556","-6,540","-2,359","1,715","39.07"
2010/09/07,"1,133,000","1,141,000","1,089,000","1,111,000",▼,"-30,000","-2.63","28,372","31,382","0.01","5,743","13,938","-19,576","-1,498","981","39.18"
2010/09/06,"1,158,000","1,170,000","1,139,000","1,141,000",▼,"-17,000","-1.47","7,617","8,745","0.01","1,018","868","-1,503","955","850","39.52"
2010/09/03,"1,180,000","1,223,000","1,153,000","1,158,000",▼,"-20,000","-1.70","13,679","16,052","0","1,605","-668","-574","1,472","1,355","39.54"
2010/09/02,"1,142,000","1,196,000","1,132,000","1,178,000",▲,"24,000","+2.08","18,663","21,685","0","732","-3,184","2,304","-2,380","2,086","39.55"
2010/09/01,"1,110,000","1,169,000","1,095,000","1,154,000",▲,"54,000","+4.91","9,273","10,532","0","-1,324","-3,527","3,368","1,799","2,841","39.51"
2010/08/31,"1,087,000","1,117,000","1,087,000","1,100,000",▲,"13,000","+1.20","7,364","8,110","0","-113","-1,317","1,985","3,063","-99","39.46"
2010/08/30,"1,076,000","1,095,000","1,063,000","1,087,000",▲,"8,000","+0.74","5,305","5,743","0","155","-2,662","2,340","1,130","-91","39.42"
2010/08/27,"1,085,000","1,086,000","1,060,000","1,079,000",▼,"-4,000","-0.37","4,407","4,747","0","-208","-259","1,101","1,398","-919","39.38"
2010/08/26,"1,081,000","1,088,000","1,079,000","1,083,000",▲,"3,000","+0.28","9,840","10,640","0","-1,355","-1,568","3,239","3,175","-865","39.36"
2010/08/25,"1,112,000","1,112,000","1,076,000","1,080,000",▼,"-7,000","-0.64","10,473","11,363","0","308","-1,114","795","5,709","253","39.31"
2010/08/24,"1,056,000","1,121,000","1,043,000","1,087,000",▲,"23,000","+2.16","7,842","8,478","0","-1,196","-2,146","4,136","4,030","-2,187","39.29"
2010/08/23,"1,065,000","1,077,000","1,048,000","1,064,000",▲,"6,000","+0.57","6,421","6,825","0","-197","-1,980","3,093","2,481","-239","39.22"
2010/08/20,"1,051,000","1,069,000","1,051,000","1,058,000",▲,"13,000","+1.24","6,961","7,387","0","-2,046","-455","2,404","3,616","1,096","39.17"
2010/08/19,"1,020,000","1,050,000","1,010,000","1,045,000",▲,"23,000","+2.25","6,093","6,299","0.01","-1,889","-809","316","2,551","2,643","39.13"
2010/08/18,"1,011,000","1,022,000","1,002,000","1,022,000",▲,"11,000","+1.09","3,785","3,841","0.01","-490","673","-169","779","1,397","39.12"
2010/08/17,"1,000,000","1,025,000","989,000","1,011,000",▲,"11,000","+1.10","6,862","6,899","0.01","-206","1,032","-1,448","-1,202","389","39.13"
2010/08/16,"1,004,000","1,012,000","981,000","1,000,000",▲,"4,000","+0.40","10,623","10,650","0.01","-498","-2,079","2,678","2,854","3,341","39.15"
2010/08/13,"990,000","1,013,000","990,000","996,000",▲,"7,000","+0.71","4,660","4,658","0","565","-6","-849","-71","-335","39.11"
2010/08/12,"1,040,000","1,040,000","989,000","989,000",▼,"-46,000","-4.44","10,587","10,605","0","2,237","-2,220","-296","-52","-2,203","39.12"
2010/08/11,"1,032,000","1,050,000","1,030,000","1,035,000",▼,"-1,000","-0.10","5,110","5,293","0.01","-289","-339","1,593","2,142","199","39.13"
2010/08/10,"1,042,000","1,050,000","1,030,000","1,036,000",▼,"-20,000","-1.89","6,936","7,210","0.01","466","-3,104","2,890","3,394","2,195","39.10"
2010/08/09,"1,050,000","1,058,000","1,031,000","1,056,000", ,"0","0","4,182","4,387","0.01","-509","-1,197","1,458","772","-616","39.05"
2010/08/06,"1,047,000","1,065,000","1,028,000","1,056,000",▲,"8,000","+0.76","16,338","17,201","0.03","-2,389","-6,015","8,332","4,589","2,356","39.02"
2010/08/05,"981,000","1,048,000","981,000","1,048,000",▲,"55,000","+5.54","25,522","26,181","0.02","-9,620","-1,951","16,065","18,901","2,313","38.88"
2010/08/04,"970,000","997,000","963,000","993,000",▲,"34,000","+3.55","13,376","13,099","0.03","-5,735","-2,106","7,892","5,153","1,972","38.61"
2010/08/03,"943,000","969,000","939,000","959,000",▲,"21,000","+2.24","12,746","12,122","0.01","402","-3,259","1,907","818","1,778","38.47"
2010/08/02,"963,000","967,000","938,000","938,000",▼,"-28,000","-2.90","15,250","14,420","0.01","6,335","362","-7,169","-6,229","3,912","38.44"
2010/07/30,"979,000","982,000","963,000","966,000",▼,"-19,000","-1.93","13,527","13,087","0.01","832","-7,036","5,976","376","1,660","38.56"
2010/07/29,"985,000","988,000","978,000","985,000", ,"0","0","13,751","13,514","0.01","124","-5,519","5,704","-370","3,505","38.46"
2010/07/28,"989,000","989,000","982,000","985,000",▲,"5,000","+0.51","7,911","7,801","0.03","-1,381","159","49","44","2,444","38.36"
2010/07/27,"985,000","989,000","977,000","980,000",▲,"1,000","+0.10","14,262","14,013","0.02","-455","-3,138","3,901","2,989","1,534","38.36"
2010/07/26,"985,000","995,000","979,000","979,000",▼,"-10,000","-1.01","21,177","20,753","0.03","1,706","-2,376","157","1,680","-564","38.29"
2010/07/23,"985,000","997,000","984,000","989,000",▲,"2,000","+0.20","6,342","6,265","0.02","-1,081","-1,517","2,570","2,452","-75","38.29"
2010/07/22,"983,000","996,000","979,000","987,000",▼,"-1,000","-0.10","8,447","8,327","0.02","-432","-3,626","3,205","3,535","2,183","38.25"
2010/07/21,"980,000","989,000","980,000","988,000",▲,"3,000","+0.30","4,333","4,269","0.01","191","-968","1,078","1,832","-321","38.19"
2010/07/20,"977,000","986,000","975,000","985,000", ,"0","0","7,485","7,330","0.01","1,658","-1,803","1,472","2,275","-2,589","38.17"
2010/07/19,"984,000","991,000","972,000","985,000", ,"0","0","5,935","5,835","0.02","267","-1,838","1,620","1,325","-1,134","38.15"
2010/07/16,"986,000","992,000","984,000","985,000", ,"0","0","9,395","9,279","0.01","11","-62","142","1,872","2,227","38.12"
2010/07/15,"1,005,000","1,008,000","985,000","985,000",▼,"-26,000","-2.57","13,194","13,049","0.01","3,706","-2,118","-2,605","3,929","2,133","38.12"
2010/07/14,"1,001,000","1,033,000","1,001,000","1,011,000",▲,"7,000","+0.70","13,698","14,007","0.01","-2,740","-4,730","7,448","2,878","6,330","38.16"
2010/07/13,"991,000","1,007,000","985,000","1,004,000",▲,"16,000","+1.62","12,035","12,002","0.01","-2,198","-6,021","8,305","5,377","8,834","38.04"
2010/07/12,"986,000","990,000","984,000","988,000",▲,"3,000","+0.30","7,110","7,013","0.02","-188","-793","1,221","4,989","2,125","37.89"
2010/07/09,"981,000","993,000","962,000","985,000",▲,"10,000","+1.03","6,230","6,100","0.03","-1,625","-665","1,919","2,369","2,565","37.87"
2010/07/08,"949,000","975,000","949,000","975,000",▲,"27,000","+2.85","11,280","10,848","0.02","-1,463","-223","720","288","3,503","37.84"
2010/07/07,"974,000","974,000","935,000","948,000",▼,"-26,000","-2.67","20,623","19,516","0.01","3,207","3,461","-6,454","-6,665","863","37.83"
2010/07/06,"988,000","997,000","974,000","974,000",▼,"-17,000","-1.72","16,206","15,877","0","1,908","-3,825","2,278","3,332","-1,789","37.94"
2010/07/05,"1,018,000","1,021,000","991,000","991,000",▼,"-27,000","-2.65","4,955","4,958","0.01","2,157","-2,179","152","77","-976","37.90"
2010/07/02,"1,019,000","1,028,000","1,005,000","1,018,000",▼,"-2,000","-0.20","8,053","8,165","0","468","-1,241","1,329","906","-1,855","37.90"
2010/07/01,"1,025,000","1,031,000","1,000,000","1,020,000",▼,"-21,000","-2.02","8,994","9,131","0","959","320","120","930","-2,480","37.87"
2010/06/30,"993,000","1,043,000","993,000","1,041,000",▲,"26,000","+2.56","12,236","12,615","0.02","-4,414","1,646","3,052","6,595","2,566","37.87"
2010/06/29,"997,000","1,015,000","985,000","1,015,000",▲,"23,000","+2.32","14,203","14,194","0.01","-2,622","637","1,588","3,339","2,818","37.82"
2010/06/28,"1,006,000","1,013,000","992,000","992,000",▼,"-25,000","-2.46","13,221","12,822","0.01","2,835","-2,299","-865","-419","432","37.79"
2010/06/25,"1,015,000","1,020,000","991,000","1,017,000",▼,"-3,000","-0.29","16,705","16,760","0.02","29","526","-427","-2,737","1,231","37.81"
2010/06/24,"988,000","1,020,000","988,000","1,020,000",▲,"25,000","+2.51","7,734","7,796","0.02","-2,237","3,446","3","3,228","1,230","37.81"
2010/06/23,"988,000","999,000","980,000","995,000",▲,"12,000","+1.22","11,515","11,389","0.02","-3,155","6,713","-2,712","365","2,724","37.81"
2010/06/22,"993,000","997,000","981,000","983,000",▼,"-16,000","-1.60","19,941","19,673","0.01","-814","-1,067","-5","2,039","3,441","37.86"
2010/06/21,"1,013,000","1,043,000","996,000","999,000",▼,"-13,000","-1.28","17,005","17,170","0","2,937","737","-2,738","-3,675","5,538","37.86"
2010/06/18,"1,039,000","1,039,000","1,006,000","1,012,000",▲,"6,000","+0.60","18,162","18,368","0.01","-286","-2,655","3,718","2,931","3,321","37.91"
2010/06/17,"1,014,000","1,023,000","1,003,000","1,006,000",▼,"-16,000","-1.57","22,712","22,943","0.01","502","447","-511","29","1,922","37.84"
2010/06/16,"1,005,000","1,025,000","990,000","1,022,000",▲,"20,000","+2.00","13,644","13,788","0","-322","4,839","-3,288","3,558","1,930","37.85"
2010/06/15,"982,000","1,028,000","982,000","1,002,000",▲,"20,000","+2.04","20,849","21,056","0.01","-2,801","5,657","-928","7,090","-960","37.91"
2010/06/14,"980,000","1,003,000","980,000","982,000",▲,"2,000","+0.20","16,308","16,169","0.01","-1,584","1,260","1,753","2,465","5,800","37.93"
2010/06/11,"996,000","1,001,000","977,000","980,000",▼,"-3,000","-0.31","19,970","19,668","0","-24","-1,405","610","1,771","3,513","37.90"
2010/06/10,"988,000","1,000,000","971,000","983,000",▼,"-4,000","-0.41","30,241","29,773","0","-2,385","12,502","-9,113","-2,799","-476","37.89"
2010/06/09,"980,000","990,000","973,000","987,000",▲,"14,000","+1.44","10,108","9,916","0","-1,034","335","2,141","1,625","-371","38.04"
2010/06/08,"973,000","975,000","960,000","973,000",▲,"3,000","+0.31","13,307","12,871","0","389","-1,666","2,320","1,019","75","38.00"
2010/06/07,"959,000","983,000","946,000","970,000",▲,"10,000","+1.04","16,503","15,868","0","-804","-6,866","8,136","3,600","1,972","37.96"
